state_in_path,x,y,sr,sf,tp,v,e
156,1909,250,10,12,-100,0.9851766,0.0149343413286999
157,1920,250,10,12,-100,0.9851766,0.0149343413286999
158,1931,250,10,12,-100,0.9851766,0.0149343413286999
159,1942,250,10,12,-100,0.9851766,0.0149343413286999
160,1953,250,10,12,-100,0.9851766,0.0149343413286999
161,1964,250,10,12,-100,0.9851766,0.0149343413286999
162,1975,250,10,12,-100,0.9851766,0.0149343413286999
163,1986,250,10,12,-100,0.9851766,0.0149343413286999
164,1997,250,10,12,-100,0.9851766,0.0149343413286999
165,2008,250,10,12,-100,0.9851766,0.0149343413286999
166,2019,250,10,12,-100,0.9851766,0.0149343413286999
167,2030,250,10,12,-100,0.9851766,0.0149343413286999
168,2041,250,10,12,-100,0.9851766,0.0149343413286999
169,2052,250,10,12,-100,0.9851766,0.0149343413286999
170,2063,250,10,12,-100,0.9851766,0.0149343413286999
171,2074,250,10,12,-100,0.9851766,0.0149343413286999
172,2085,250,10,12,-100,0.9851766,0.0149343413286999
173,2096,250,10,12,-100,0.9851766,0.0149343413286999
174,2107,250,10,12,-100,0.9851766,0.0149343413286999
175,2118,250,10,12,-100,0.9851766,0.0149343413286999
176,2129,250,10,12,-100,0.9851766,0.0149343413286999
177,2140,250,10,12,-100,0.9851766,0.0149343413286999
178,2151,250,10,12,-100,0.9851766,0.0149343413286999
179,2162,250,10,12,-100,0.9851766,0.0149343413286999
180,2173,250,10,12,-100,0.9851766,0.0149343413286999
181,2184,250,10,12,-100,0.9851766,0.0149343413286999
182,2195,250,10,12,-100,0.9851766,0.0149343413286999
183,2206,250,10,12,-100,0.9851766,0.0149343413286999
184,2217,250,10,12,-100,0.9851766,0.0149343413286999
185,2228,250,10,12,-100,0.9851766,0.0149343413286999
186,2239,250,10,12,-100,0.9851766,0.0149343413286999
187,2250,250,10,12,-100,0.9851766,0.0149343413286999
188,2261,250,10,12,-100,0.9851766,0.0149343413286999
189,2272,250,10,12,-100,0.9851766,0.0149343413286999
190,2283,250,10,12,-100,0.9851766,0.0149343413286999
191,2294,250,10,12,-100,0.9851766,0.0149343413286999
192,2305,250,10,12,-100,0.9851766,0.0149343413286999
193,2316,250,10,12,-100,0.9851766,0.0149343413286999
194,2327,250,10,12,-100,0.9851766,0.0149343413286999
195,2338,250,10,12,-100,0.9851766,0.0149343413286999
196,2349,250,10,12,-100,0.9851766,0.0149343413286999
197,2360,250,10,12,-100,0.9851766,0.0149343413286999
198,2371,250,10,12,-100,0.9851766,0.0149343413286999
199,2382,250,10,12,-100,0.9851766,0.0149343413286999
200,2393,250,10,12,-100,0.9851766,0.0149343413286999
201,2404,250,10,12,-100,0.9851766,0.0149343413286999
202,2415,250,10,12,-100,0.9851766,0.0149343413286999
203,2426,250,10,12,-100,0.9851766,0.0149343413286999
204,2437,250,10,12,-100,0.9917648,0.008269312858114768
0,192,250,10,12,-100,0.9851766,0.0149343413286999
1,203,250,10,12,-100,0.9851766,0.0149343413286999
2,214,250,10,12,-100,0.9851766,0.0149343413286999
3,225,250,10,12,-100,0.9851766,0.0149343413286999
4,236,250,10,12,-100,0.9851766,0.0149343413286999
5,247,250,10,12,-100,0.9851766,0.0149343413286999
6,258,250,10,12,-100,0.9851766,0.0149343413286999
7,269,250,10,12,-100,0.9851766,0.0149343413286999
8,280,250,10,12,-100,0.9851766,0.0149343413286999
9,291,250,10,12,-100,0.9851766,0.0149343413286999
10,302,250,10,12,-100,0.9851766,0.0149343413286999
11,313,250,10,12,-100,0.9851766,0.0149343413286999
12,324,250,10,12,-100,0.9851766,0.0149343413286999
13,335,250,10,12,-100,0.9851766,0.0149343413286999
14,346,250,10,12,-100,0.9851766,0.0149343413286999
15,357,250,10,12,-100,0.9851766,0.0149343413286999
16,368,250,10,12,-100,0.9851766,0.0149343413286999
17,379,250,10,12,-100,0.9851766,0.0149343413286999
18,390,250,10,12,-100,0.9851766,0.0149343413286999
19,401,250,10,12,-100,0.9851766,0.0149343413286999
20,412,250,10,12,-100,0.9851766,0.0149343413286999
21,423,250,10,12,-100,0.9851766,0.0149343413286999
22,434,250,10,12,-100,0.9851766,0.0149343413286999
23,445,250,10,12,-100,0.9851766,0.0149343413286999
24,456,250,10,12,-100,0.9851766,0.0149343413286999
25,467,250,10,12,-100,0.9851766,0.0149343413286999
26,478,250,10,12,-100,0.9851766,0.0149343413286999
27,489,250,10,12,-100,0.9851766,0.0149343413286999
28,500,250,10,12,-100,0.9851766,0.0149343413286999
29,511,250,10,12,-100,0.9851766,0.0149343413286999
30,522,250,10,12,-100,0.9851766,0.0149343413286999
31,533,250,10,12,-100,0.9851766,0.0149343413286999
32,544,250,10,12,-100,0.9851766,0.0149343413286999
33,555,250,10,12,-100,0.9851766,0.0149343413286999
34,566,250,10,12,-100,0.9851766,0.0149343413286999
35,577,250,10,12,-100,0.9851766,0.0149343413286999
36,588,250,10,12,-100,0.9851766,0.0149343413286999
37,599,250,10,12,-100,0.9851766,0.0149343413286999
38,610,250,10,12,-100,0.9851766,0.0149343413286999
39,621,250,10,12,-100,0.9851766,0.0149343413286999
40,632,250,10,12,-100,0.9851766,0.0149343413286999
41,643,250,10,12,-100,0.9851766,0.0149343413286999
42,654,250,10,12,-100,0.9851766,0.0149343413286999
43,665,250,10,12,-100,0.9851766,0.0149343413286999
44,676,250,10,12,-100,0.9851766,0.0149343413286999
45,687,250,10,12,-100,0.9851766,0.0149343413286999
46,698,250,10,12,-100,0.9851766,0.0149343413286999
47,709,250,10,12,-100,0.9851766,0.0149343413286999
48,720,250,10,12,-100,0.9851766,0.0149343413286999
49,731,250,10,12,-100,0.9851766,0.0149343413286999
50,742,250,10,12,-100,0.9851766,0.0149343413286999
51,753,250,10,12,-100,0.9851766,0.0149343413286999
52,764,250,10,12,-100,0.9851766,0.0149343413286999
53,775,250,10,12,-100,0.9851766,0.0149343413286999
54,786,250,10,12,-100,0.9851766,0.0149343413286999
55,797,250,10,12,-100,0.9851766,0.0149343413286999
56,808,250,10,12,-100,0.9851766,0.0149343413286999
57,819,250,10,12,-100,0.9851766,0.0149343413286999
58,830,250,10,12,-100,0.9851766,0.0149343413286999
59,841,250,10,12,-100,0.9851766,0.0149343413286999
60,852,250,10,12,-100,0.9851766,0.0149343413286999
61,863,250,10,12,-100,0.9851766,0.0149343413286999
62,874,250,10,12,-100,0.9851766,0.0149343413286999
63,885,250,10,12,-100,0.9851766,0.0149343413286999
64,896,250,10,12,-100,0.9851766,0.0149343413286999
65,907,250,10,12,-100,0.9851766,0.0149343413286999
66,918,250,10,12,-100,0.9851766,0.0149343413286999
67,929,250,10,12,-100,0.9851766,0.0149343413286999
68,940,250,10,12,-100,0.9851766,0.0149343413286999
69,951,250,10,12,-100,0.9851766,0.0149343413286999
70,962,250,10,12,-100,0.9851766,0.0149343413286999
71,973,250,10,12,-100,0.9851766,0.0149343413286999
72,984,250,10,12,-100,0.9851766,0.0149343413286999
73,995,250,10,12,-100,0.9851766,0.0149343413286999
74,1006,250,10,12,-100,0.9851766,0.0149343413286999
75,1017,250,10,12,-100,0.9851766,0.0149343413286999
76,1028,250,10,12,-100,0.9851766,0.0149343413286999
77,1039,250,10,12,-100,0.9851766,0.0149343413286999
78,1050,250,10,12,-100,0.9851766,0.0149343413286999
79,1061,250,10,12,-100,0.9851766,0.0149343413286999
80,1072,250,10,12,-100,0.9851766,0.0149343413286999
81,1083,250,10,12,-100,0.9851766,0.0149343413286999
82,1094,250,10,12,-100,0.9851766,0.0149343413286999
83,1105,250,10,12,-100,0.9851766,0.0149343413286999
84,1116,250,10,12,-100,0.9851766,0.0149343413286999
85,1127,250,10,12,-100,0.9851766,0.0149343413286999
86,1138,250,10,12,-100,0.9851766,0.0149343413286999
87,1149,250,10,12,-100,0.9851766,0.0149343413286999
88,1160,250,10,12,-100,0.9851766,0.0149343413286999
89,1171,250,10,12,-100,0.9851766,0.0149343413286999
90,1182,250,10,12,-100,0.9851766,0.0149343413286999
91,1193,250,10,12,-100,0.9851766,0.0149343413286999
92,1204,250,10,12,-100,0.9851766,0.0149343413286999
93,1215,250,10,12,-100,0.9851766,0.0149343413286999
94,1226,250,10,12,-100,0.9851766,0.0149343413286999
95,1237,250,10,12,-100,0.9851766,0.0149343413286999
96,1248,250,10,12,-100,0.9851766,0.0149343413286999
97,1259,250,10,12,-100,0.9851766,0.0149343413286999
98,1270,250,10,12,-100,0.9851766,0.0149343413286999
99,1281,250,10,12,-100,0.9851766,0.0149343413286999
100,1292,250,10,12,-100,0.9851766,0.0149343413286999
101,1303,250,10,12,-100,0.9851766,0.0149343413286999
102,1314,250,10,12,-100,0.9851766,0.0149343413286999
103,1325,250,10,12,-100,0.9851766,0.0149343413286999
104,1336,250,10,12,-100,0.9851766,0.0149343413286999
105,1347,250,10,12,-100,0.9851766,0.0149343413286999
106,1358,250,10,12,-100,0.9851766,0.0149343413286999
107,1369,250,10,12,-100,0.9851766,0.0149343413286999
108,1380,250,10,12,-100,0.9851766,0.0149343413286999
109,1391,250,10,12,-100,0.9851766,0.0149343413286999
110,1402,250,10,12,-100,0.9851766,0.0149343413286999
111,1413,250,10,12,-100,0.9851766,0.0149343413286999
112,1424,250,10,12,-100,0.9851766,0.0149343413286999
113,1435,250,10,12,-100,0.9851766,0.0149343413286999
114,1446,250,10,12,-100,0.9851766,0.0149343413286999
115,1457,250,10,12,-100,0.9851766,0.0149343413286999
116,1468,250,10,12,-100,0.9851766,0.0149343413286999
117,1479,250,10,12,-100,0.9851766,0.0149343413286999
118,1490,250,10,12,-100,0.9851766,0.0149343413286999
119,1501,250,10,12,-100,0.9851766,0.0149343413286999
120,1512,250,10,12,-100,0.9851766,0.0149343413286999
121,1523,250,10,12,-100,0.9851766,0.0149343413286999
122,1534,250,10,12,-100,0.9851766,0.0149343413286999
123,1545,250,10,12,-100,0.9851766,0.0149343413286999
124,1556,250,10,12,-100,0.9851766,0.0149343413286999
125,1567,250,10,12,-100,0.9851766,0.0149343413286999
126,1578,250,10,12,-100,0.9851766,0.0149343413286999
127,1589,250,10,12,-100,0.9851766,0.0149343413286999
128,1600,250,10,12,-100,0.9851766,0.0149343413286999
129,1611,250,10,12,-100,0.9851766,0.0149343413286999
130,1622,250,10,12,-100,0.9851766,0.0149343413286999
131,1633,250,10,12,-100,0.9851766,0.0149343413286999
132,1644,250,10,12,-100,0.9851766,0.0149343413286999
133,1655,250,10,12,-100,0.9851766,0.0149343413286999
134,1666,250,10,12,-100,0.9851766,0.0149343413286999
135,1677,250,10,12,-100,0.9851766,0.0149343413286999
136,1688,250,10,12,-100,0.9851766,0.0149343413286999
137,1699,250,10,12,-100,0.9851766,0.0149343413286999
138,1710,250,10,12,-100,0.9851766,0.0149343413286999
139,1721,250,10,12,-100,0.9851766,0.0149343413286999
140,1732,250,10,12,-100,0.9851766,0.0149343413286999
141,1743,250,10,12,-100,0.9851766,0.0149343413286999
142,1754,250,10,12,-100,0.9851766,0.0149343413286999
143,1765,250,10,12,-100,0.9851766,0.0149343413286999
144,1776,250,10,12,-100,0.9851766,0.0149343413286999
145,1787,250,10,12,-100,0.9851766,0.0149343413286999
146,1798,250,10,12,-100,0.9851766,0.0149343413286999
147,1809,250,10,12,-100,0.9851766,0.0149343413286999
148,1820,250,10,12,-100,0.9851766,0.0149343413286999
149,1831,250,10,12,-100,0.9851766,0.0149343413286999
150,1842,250,10,12,-100,0.9851766,0.0149343413286999
151,1853,250,10,12,-100,0.9851766,0.0149343413286999
152,1864,250,10,12,-100,0.9851766,0.0149343413286999
153,1875,250,10,12,-100,0.9851766,0.0149343413286999
154,1886,250,10,12,-100,0.9851766,0.0149343413286999
155,1897,250,10,12,-100,0.9851766,0.0149343413286999
156,1908,250,10,12,-100,0.9851766,0.0149343413286999
157,1919,250,10,12,-100,0.9851766,0.0149343413286999
158,1930,250,10,12,-100,0.9851766,0.0149343413286999
159,1941,250,10,12,-100,0.9851766,0.0149343413286999
160,1952,250,10,12,-100,0.9851766,0.0149343413286999
161,1963,250,10,12,-100,0.9851766,0.0149343413286999
162,1974,250,10,12,-100,0.9851766,0.0149343413286999
163,1985,250,10,12,-100,0.9851766,0.0149343413286999
164,1996,250,10,12,-100,0.9851766,0.0149343413286999
165,2007,250,10,12,-100,0.9851766,0.0149343413286999
166,2018,250,10,12,-100,0.9851766,0.0149343413286999
167,2029,250,10,12,-100,0.9851766,0.0149343413286999
168,2040,250,10,12,-100,0.9851766,0.0149343413286999
169,2051,250,10,12,-100,0.9851766,0.0149343413286999
170,2062,250,10,12,-100,0.9851766,0.0149343413286999
171,2073,250,10,12,-100,0.9851766,0.0149343413286999
172,2084,250,10,12,-100,0.9851766,0.0149343413286999
173,2095,250,10,12,-100,0.9851766,0.0149343413286999
174,2106,250,10,12,-100,0.9851766,0.0149343413286999
175,2117,250,10,12,-100,0.9851766,0.0149343413286999
176,2128,250,10,12,-100,0.9851766,0.0149343413286999
177,2139,250,10,12,-100,0.9851766,0.0149343413286999
178,2150,250,10,12,-100,0.9851766,0.0149343413286999
179,2161,250,10,12,-100,0.9851766,0.0149343413286999
180,2172,250,10,12,-100,0.9851766,0.0149343413286999
181,2183,250,10,12,-100,0.9851766,0.0149343413286999
182,2194,250,10,12,-100,0.9851766,0.0149343413286999
183,2205,250,10,12,-100,0.9851766,0.0149343413286999
184,2216,250,10,12,-100,0.9851766,0.0149343413286999
185,2227,250,10,12,-100,0.9851766,0.0149343413286999
186,2238,250,10,12,-100,0.9851766,0.0149343413286999
187,2249,250,10,12,-100,0.9851766,0.0149343413286999
188,2260,250,10,12,-100,0.9851766,0.0149343413286999
189,2271,250,10,12,-100,0.9851766,0.0149343413286999
190,2282,250,10,12,-100,0.9851766,0.0149343413286999
191,2293,250,10,12,-100,0.9851766,0.0149343413286999
192,2304,250,10,12,-100,0.9851766,0.0149343413286999
193,2315,250,10,12,-100,0.9851766,0.0149343413286999
194,2326,250,10,12,-100,0.9851766,0.0149343413286999
195,2337,250,10,12,-100,0.9851766,0.0149343413286999
196,2348,250,10,12,-100,0.9851766,0.0149343413286999
197,2359,250,10,12,-100,0.9851766,0.0149343413286999
198,2370,250,10,12,-100,0.9851766,0.0149343413286999
199,2381,250,10,12,-100,0.9851766,0.0149343413286999
200,2392,250,10,12,-100,0.9851766,0.0149343413286999
201,2403,250,10,12,-100,0.9851766,0.0149343413286999
202,2414,250,10,12,-100,0.9851766,0.0149343413286999
203,2425,250,10,12,-100,0.9851766,0.0149343413286999
204,2436,250,10,12,-100,0.9917648,0.008269312858114768
0,191,250,10,12,-100,0.9851766,0.0149343413286999
1,202,250,10,12,-100,0.9851766,0.0149343413286999
2,213,250,10,12,-100,0.9851766,0.0149343413286999
3,224,250,10,12,-100,0.9851766,0.0149343413286999
4,235,250,10,12,-100,0.9851766,0.0149343413286999
5,246,250,10,12,-100,0.9851766,0.0149343413286999
6,257,250,10,12,-100,0.9851766,0.0149343413286999
7,268,250,10,12,-100,0.9851766,0.0149343413286999
8,279,250,10,12,-100,0.9851766,0.0149343413286999
9,290,250,10,12,-100,0.9851766,0.0149343413286999
10,301,250,10,12,-100,0.9851766,0.0149343413286999
11,312,250,10,12,-100,0.9851766,0.0149343413286999
12,323,250,10,12,-100,0.9851766,0.0149343413286999
13,334,250,10,12,-100,0.9851766,0.0149343413286999
14,345,250,10,12,-100,0.9851766,0.0149343413286999
15,356,250,10,12,-100,0.9851766,0.0149343413286999
16,367,250,10,12,-100,0.9851766,0.0149343413286999
17,378,250,10,12,-100,0.9851766,0.0149343413286999
18,389,250,10,12,-100,0.9851766,0.0149343413286999
19,400,250,10,12,-100,0.9851766,0.0149343413286999
20,411,250,10,12,-100,0.9851766,0.0149343413286999
21,422,250,10,12,-100,0.9851766,0.0149343413286999
22,433,250,10,12,-100,0.9851766,0.0149343413286999
23,444,250,10,12,-100,0.9851766,0.0149343413286999
24,455,250,10,12,-100,0.9851766,0.0149343413286999
25,466,250,10,12,-100,0.9851766,0.0149343413286999
26,477,250,10,12,-100,0.9851766,0.0149343413286999
27,488,250,10,12,-100,0.9851766,0.0149343413286999
28,499,250,10,12,-100,0.9851766,0.0149343413286999
29,510,250,10,12,-100,0.9851766,0.0149343413286999
30,521,250,10,12,-100,0.9851766,0.0149343413286999
31,532,250,10,12,-100,0.9851766,0.0149343413286999
32,543,250,10,12,-100,0.9851766,0.0149343413286999
33,554,250,10,12,-100,0.9851766,0.0149343413286999
34,565,250,10,12,-100,0.9851766,0.0149343413286999
35,576,250,10,12,-100,0.9851766,0.0149343413286999
36,587,250,10,12,-100,0.9851766,0.0149343413286999
37,598,250,10,12,-100,0.9851766,0.0149343413286999
38,609,250,10,12,-100,0.9851766,0.0149343413286999
39,620,250,10,12,-100,0.9851766,0.0149343413286999
40,631,250,10,12,-100,0.9851766,0.0149343413286999
41,642,250,10,12,-100,0.9851766,0.0149343413286999
42,653,250,10,12,-100,0.9851766,0.0149343413286999
43,664,250,10,12,-100,0.9851766,0.0149343413286999
44,675,250,10,12,-100,0.9851766,0.0149343413286999
45,686,250,10,12,-100,0.9851766,0.0149343413286999
46,697,250,10,12,-100,0.9851766,0.0149343413286999
47,708,250,10,12,-100,0.9851766,0.0149343413286999
48,719,250,10,12,-100,0.9851766,0.0149343413286999
49,730,250,10,12,-100,0.9851766,0.0149343413286999
50,741,250,10,12,-100,0.9851766,0.0149343413286999
51,752,250,10,12,-100,0.9851766,0.0149343413286999
52,763,250,10,12,-100,0.9851766,0.0149343413286999
53,774,250,10,12,-100,0.9851766,0.0149343413286999
54,785,250,10,12,-100,0.9851766,0.0149343413286999
55,796,250,10,12,-100,0.9851766,0.0149343413286999
56,807,250,10,12,-100,0.9851766,0.0149343413286999
57,818,250,10,12,-100,0.9851766,0.0149343413286999
58,829,250,10,12,-100,0.9851766,0.0149343413286999
59,840,250,10,12,-100,0.9851766,0.0149343413286999
60,851,250,10,12,-100,0.9851766,0.0149343413286999
61,862,250,10,12,-100,0.9851766,0.0149343413286999
62,873,250,10,12,-100,0.9851766,0.0149343413286999
63,884,250,10,12,-100,0.9851766,0.0149343413286999
64,895,250,10,12,-100,0.9851766,0.0149343413286999
65,906,250,10,12,-100,0.9851766,0.0149343413286999
66,917,250,10,12,-100,0.9851766,0.0149343413286999
67,928,250,10,12,-100,0.9851766,0.0149343413286999
68,939,250,10,12,-100,0.9851766,0.0149343413286999
69,950,250,10,12,-100,0.9851766,0.0149343413286999
70,961,250,10,12,-100,0.9851766,0.0149343413286999
71,972,250,10,12,-100,0.9851766,0.0149343413286999
72,983,250,10,12,-100,0.9851766,0.0149343413286999
73,994,250,10,12,-100,0.9851766,0.0149343413286999
74,1005,250,10,12,-100,0.9851766,0.0149343413286999
75,1016,250,10,12,-100,0.9851766,0.0149343413286999
76,1027,250,10,12,-100,0.9851766,0.0149343413286999
77,1038,250,10,12,-100,0.9851766,0.0149343413286999
78,1049,250,10,12,-100,0.9851766,0.0149343413286999
79,1060,250,10,12,-100,0.9851766,0.0149343413286999
80,1071,250,10,12,-100,0.9851766,0.0149343413286999
81,1082,250,10,12,-100,0.9851766,0.0149343413286999
82,1093,250,10,12,-100,0.9851766,0.0149343413286999
83,1104,250,10,12,-100,0.9851766,0.0149343413286999
84,1115,250,10,12,-100,0.9851766,0.0149343413286999
85,1126,250,10,12,-100,0.9851766,0.0149343413286999
86,1137,250,10,12,-100,0.9851766,0.0149343413286999
87,1148,250,10,12,-100,0.9851766,0.0149343413286999
88,1159,250,10,12,-100,0.9851766,0.0149343413286999
89,1170,250,10,12,-100,0.9851766,0.0149343413286999
90,1181,250,10,12,-100,0.9851766,0.0149343413286999
91,1192,250,10,12,-100,0.9851766,0.0149343413286999
92,1203,250,10,12,-100,0.9851766,0.0149343413286999
93,1214,250,10,12,-100,0.9851766,0.0149343413286999
94,1225,250,10,12,-100,0.9851766,0.0149343413286999
95,1236,250,10,12,-100,0.9851766,0.0149343413286999
96,1247,250,10,12,-100,0.9851766,0.0149343413286999
97,1258,250,10,12,-100,0.9851766,0.0149343413286999
98,1269,250,10,12,-100,0.9851766,0.0149343413286999
99,1280,250,10,12,-100,0.9851766,0.0149343413286999
100,1291,250,10,12,-100,0.9851766,0.0149343413286999
101,1302,250,10,12,-100,0.9851766,0.0149343413286999
102,1313,250,10,12,-100,0.9851766,0.0149343413286999
103,1324,250,10,12,-100,0.9851766,0.0149343413286999
104,1335,250,10,12,-100,0.9851766,0.0149343413286999
105,1346,250,10,12,-100,0.9851766,0.0149343413286999
106,1357,250,10,12,-100,0.9851766,0.0149343413286999
107,1368,250,10,12,-100,0.9851766,0.0149343413286999
108,1379,250,10,12,-100,0.9851766,0.0149343413286999
109,1390,250,10,12,-100,0.9851766,0.0149343413286999
110,1401,250,10,12,-100,0.9851766,0.0149343413286999
111,1412,250,10,12,-100,0.9851766,0.0149343413286999
112,1423,250,10,12,-100,0.9851766,0.0149343413286999
113,1434,250,10,12,-100,0.9851766,0.0149343413286999
114,1445,250,10,12,-100,0.9851766,0.0149343413286999
115,1456,250,10,12,-100,0.9851766,0.0149343413286999
116,1467,250,10,12,-100,0.9851766,0.0149343413286999
117,1478,250,10,12,-100,0.9851766,0.0149343413286999
118,1489,250,10,12,-100,0.9851766,0.0149343413286999
119,1500,250,10,12,-100,0.9851766,0.0149343413286999
120,1511,250,10,12,-100,0.9851766,0.0149343413286999
121,1522,250,10,12,-100,0.9851766,0.0149343413286999
122,1533,250,10,12,-100,0.9851766,0.0149343413286999
123,1544,250,10,12,-100,0.9851766,0.0149343413286999
124,1555,250,10,12,-100,0.9851766,0.0149343413286999
125,1566,250,10,12,-100,0.9851766,0.0149343413286999
126,1577,250,10,12,-100,0.9851766,0.0149343413286999
127,1588,250,10,12,-100,0.9851766,0.0149343413286999
128,1599,250,10,12,-100,0.9851766,0.0149343413286999
129,1610,250,10,12,-100,0.9851766,0.0149343413286999
130,1621,250,10,12,-100,0.9851766,0.0149343413286999
131,1632,250,10,12,-100,0.9851766,0.0149343413286999
132,1643,250,10,12,-100,0.9851766,0.0149343413286999
133,1654,250,10,12,-100,0.9851766,0.0149343413286999
134,1665,250,10,12,-100,0.9851766,0.0149343413286999
135,1676,250,10,12,-100,0.9851766,0.0149343413286999
136,1687,250,10,12,-100,0.9851766,0.0149343413286999
137,1698,250,10,12,-100,0.9851766,0.0149343413286999
138,1709,250,10,12,-100,0.9851766,0.0149343413286999
139,1720,250,10,12,-100,0.9851766,0.0149343413286999
140,1731,250,10,12,-100,0.9851766,0.0149343413286999
141,1742,250,10,12,-100,0.9851766,0.0149343413286999
142,1753,250,10,12,-100,0.9851766,0.0149343413286999
143,1764,250,10,12,-100,0.9851766,0.0149343413286999
144,1775,250,10,12,-100,0.9851766,0.0149343413286999
145,1786,250,10,12,-100,0.9851766,0.0149343413286999
146,1797,250,10,12,-100,0.9851766,0.0149343413286999
147,1808,250,10,12,-100,0.9851766,0.0149343413286999
148,1819,250,10,12,-100,0.9851766,0.0149343413286999
149,1830,250,10,12,-100,0.9851766,0.0149343413286999
150,1841,250,10,12,-100,0.9851766,0.0149343413286999
151,1852,250,10,12,-100,0.9851766,0.0149343413286999
152,1863,250,10,12,-100,0.9851766,0.0149343413286999
153,1874,250,10,12,-100,0.9851766,0.0149343413286999
154,1885,250,10,12,-100,0.9851766,0.0149343413286999
155,1896,250,10,12,-100,0.9851766,0.0149343413286999
156,1907,250,10,12,-100,0.9851766,0.0149343413286999
157,1918,250,10,12,-100,0.9851766,0.0149343413286999
158,1929,250,10,12,-100,0.9851766,0.0149343413286999
159,1940,250,10,12,-100,0.9851766,0.0149343413286999
160,1951,250,10,12,-100,0.9851766,0.0149343413286999
161,1962,250,10,12,-100,0.9851766,0.0149343413286999
162,1973,250,10,12,-100,0.9851766,0.0149343413286999
163,1984,250,10,12,-100,0.9851766,0.0149343413286999
164,1995,250,10,12,-100,0.9851766,0.0149343413286999
165,2006,250,10,12,-100,0.9851766,0.0149343413286999
166,2017,250,10,12,-100,0.9851766,0.0149343413286999
167,2028,250,10,12,-100,0.9851766,0.0149343413286999
168,2039,250,10,12,-100,0.9851766,0.0149343413286999
169,2050,250,10,12,-100,0.9851766,0.0149343413286999
170,2061,250,10,12,-100,0.9851766,0.0149343413286999
171,2072,250,10,12,-100,0.9851766,0.0149343413286999
172,2083,250,10,12,-100,0.9851766,0.0149343413286999
173,2094,250,10,12,-100,0.9851766,0.0149343413286999
174,2105,250,10,12,-100,0.9851766,0.0149343413286999
175,2116,250,10,12,-100,0.9851766,0.0149343413286999
176,2127,250,10,12,-100,0.9851766,0.0149343413286999
177,2138,250,10,12,-100,0.9851766,0.0149343413286999
178,2149,250,10,12,-100,0.9851766,0.0149343413286999
179,2160,250,10,12,-100,0.9851766,0.0149343413286999
180,2171,250,10,12,-100,0.9851766,0.0149343413286999
181,2182,250,10,12,-100,0.9851766,0.0149343413286999
182,2193,250,10,12,-100,0.9851766,0.0149343413286999
183,2204,250,10,12,-100,0.9851766,0.0149343413286999
184,2215,250,10,12,-100,0.9851766,0.0149343413286999
185,2226,250,10,12,-100,0.9851766,0.0149343413286999
186,2237,250,10,12,-100,0.9851766,0.0149343413286999
187,2248,250,10,12,-100,0.9851766,0.0149343413286999
188,2259,250,10,12,-100,0.9851766,0.0149343413286999
189,2270,250,10,12,-100,0.9851766,0.0149343413286999
190,2281,250,10,12,-100,0.9851766,0.0149343413286999
191,2292,250,10,12,-100,0.9851766,0.0149343413286999
192,2303,250,10,12,-100,0.9851766,0.0149343413286999
193,2314,250,10,12,-100,0.9851766,0.0149343413286999
194,2325,250,10,12,-100,0.9851766,0.0149343413286999
195,2336,250,10,12,-100,0.9851766,0.0149343413286999
196,2347,250,10,12,-100,0.9851766,0.0149343413286999
197,2358,250,10,12,-100,0.9851766,0.0149343413286999
198,2369,250,10,12,-100,0.9851766,0.0149343413286999
199,2380,250,10,12,-100,0.9851766,0.0149343413286999
200,2391,250,10,12,-100,0.9851766,0.0149343413286999
201,2402,250,10,12,-100,0.9851766,0.0149343413286999
202,2413,250,10,12,-100,0.9851766,0.0149343413286999
203,2424,250,10,12,-100,0.9851766,0.0149343413286999
204,2435,250,10,12,-100,0.9917648,0.008269312858114768
0,190,250,10,12,-100,0.9851766,0.0149343413286999
1,201,250,10,12,-100,0.9851766,0.0149343413286999
2,212,250,10,12,-100,0.9851766,0.0149343413286999
3,223,250,10,12,-100,0.9851766,0.0149343413286999
4,234,250,10,12,-100,0.9851766,0.0149343413286999
5,245,250,10,12,-100,0.9851766,0.0149343413286999
6,256,250,10,12,-100,0.9851766,0.0149343413286999
7,267,250,10,12,-100,0.9851766,0.0149343413286999
8,278,250,10,12,-100,0.9851766,0.0149343413286999
9,289,250,10,12,-100,0.9851766,0.0149343413286999
10,300,250,10,12,-100,0.9851766,0.0149343413286999
11,311,250,10,12,-100,0.9851766,0.0149343413286999
12,322,250,10,12,-100,0.9851766,0.0149343413286999
13,333,250,10,12,-100,0.9851766,0.0149343413286999
14,344,250,10,12,-100,0.9851766,0.0149343413286999
15,355,250,10,12,-100,0.9851766,0.0149343413286999
16,366,250,10,12,-100,0.9851766,0.0149343413286999
17,377,250,10,12,-100,0.9851766,0.0149343413286999
18,388,250,10,12,-100,0.9851766,0.0149343413286999
19,399,250,10,12,-100,0.9851766,0.0149343413286999
20,410,250,10,12,-100,0.9851766,0.0149343413286999
21,421,250,10,12,-100,0.9851766,0.0149343413286999
22,432,250,10,12,-100,0.9851766,0.0149343413286999
23,443,250,10,12,-100,0.9851766,0.0149343413286999
24,454,250,10,12,-100,0.9851766,0.0149343413286999
25,465,250,10,12,-100,0.9851766,0.0149343413286999
26,476,250,10,12,-100,0.9851766,0.0149343413286999
27,487,250,10,12,-100,0.9851766,0.0149343413286999
28,498,250,10,12,-100,0.9851766,0.0149343413286999
